id,conversation_id,date,time,tweet,language,timestamp
1313474902071148547,1313474902071148547,2020-10-06,15:43:14,"@Porozumienie__ w rządzie:  👉Prezes @Jaroslaw_Gowin został powołany na urząd wiceprezesa Rady Ministrów oraz ministra rozwoju, pracy i technologii  👉Poseł @Cieslak_Mich został powołany na urząd ministra - członka Rady Ministrów  Gratulacje 🇵🇱  https://t.co/ZSh2oKTq8t",pl,2020-10-06 15:43:14
1313470936717447171,1313454247393079296,2020-10-06,15:27:29,@Porozumienie__ @DarLipinski @Jaroslaw_Gowin Rozwój Praca Technologia Hmm.... Szkoda tego,pl,2020-10-06 15:27:29
1313466392323252226,1313454247393079296,2020-10-06,15:09:25,"@Porozumienie__ @Jaroslaw_Gowin Rozwoju, pracy, technologii, silników spalinowych, krawężników w miastach powyżej 200 tysięcy mieszkańców oraz balonów na hel.",pl,2020-10-06 15:09:25
1313463209450405890,1313454247393079296,2020-10-06,14:56:46,@Porozumienie__ @DarLipinski @Jaroslaw_Gowin Ciekaw jestem czy Wy naprawdę macie prawicowe poglądy ? A w Gowina nie wierzę i tylko kiedy zdradzi ? Bo na pewno to zrobi !,pl,2020-10-06 14:56:46
1313462917942177792,1313458409052700680,2020-10-06,14:55:37,"@Porozumienie__ @Cieslak_Mich Wspaniały przykład rozdziału władzy wykonawczej od ustawodawczej. Poseł zostaje ministrem. W dupę sobie wsadźcie tę ""demokrację""",pl,2020-10-06 14:55:37
1313462131749199872,1313454247393079296,2020-10-06,14:52:29,@Porozumienie__ @Jaroslaw_Gowin I lotów pozaziemskich.,pl,2020-10-06 14:52:29
1313461813305053187,1313454247393079296,2020-10-06,14:51:13,@Porozumienie__ @DarLipinski @Jaroslaw_Gowin Porażka !!!,pl,2020-10-06 14:51:13
1313455805728010241,1313454247393079296,2020-10-06,14:27:21,@Porozumienie__ @Jaroslaw_Gowin Będą dwie pensje i premie do każdej z nich?,pl,2020-10-06 14:27:21
1313455283306455040,1313454247393079296,2020-10-06,14:25:17,"@Porozumienie__ @Jaroslaw_Gowin Niezły kabaret ,14 ministerstw  a 21 ministrów ,w tym jeden w randze wicepremiera ,czyli  mamy rozumieć ,że ta szóstka wolnych   elektronów bez teki ,ale za to ze służbowymi limuzynami i całym sztabem przyklejasów  będzie  kreatywnie lub nie szukać sobie zajęcia??",pl,2020-10-06 14:25:17
1313455140381380618,1313454247393079296,2020-10-06,14:24:42,@Porozumienie__ @Jaroslaw_Gowin #Jprdl,und,2020-10-06 14:24:42
1311801547484016642,1311801547484016642,2020-10-02,00:53:55,@Porozumienie__,und,2020-10-02 00:53:55
1311412791836803075,1311299470718644224,2020-09-30,23:09:09,@Porozumienie__ @Jaroslaw_Gowin Judasz!,hu,2020-09-30 23:09:09
1311371499119484935,1311369168000880640,2020-09-30,20:25:04,@Porozumienie__ @Radio_TOK_FM Pan Bortniczuk urwał siė z choinki.,pl,2020-09-30 20:25:04
1311334798611415045,1311299470718644224,2020-09-30,17:59:14,@Porozumienie__ @Jaroslaw_Gowin Świetna wiadomość! 👏🏼,pl,2020-09-30 17:59:14
1311332989876482048,1311299470718644224,2020-09-30,17:52:02,"@Porozumienie__ @Jaroslaw_Gowin No to już koniec, zrobi tyle co w szkolnictwie. Czyli nic",pl,2020-09-30 17:52:02
1311321527938412544,1311299470718644224,2020-09-30,17:06:30,"@Porozumienie__ @Jaroslaw_Gowin Bardzo dobre wieści, gratulacje Panie Premierze!",pl,2020-09-30 17:06:30
1311314091458416640,1311299470718644224,2020-09-30,16:36:57,"@Porozumienie__ @Jaroslaw_Gowin Świetna informacja, gratulacje ❕",pl,2020-09-30 16:36:57
1311307186086252544,1311299470718644224,2020-09-30,16:09:30,"@Porozumienie__ @Jaroslaw_Gowin Gratulacje, Panie prezesie! ✌🇵🇱",pl,2020-09-30 16:09:30
1311299931060211713,1311299470718644224,2020-09-30,15:40:40,@Porozumienie__ @Jaroslaw_Gowin Niestety.,pl,2020-09-30 15:40:40
1310611214989434881,1309805406538133504,2020-09-28,18:03:58,@Porozumienie__ @MagdalenaSroka @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk No proszę dla kasy wszystko przełknięcie. No i dalej będziecie rżnąć Polskę i Polaków na kasę. Bo tylko k to chodzi,pl,2020-09-28 18:03:58
1310185814219923456,1308009366830882818,2020-09-27,13:53:34,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl ...!  https://t.co/pU14L5lH84,und,2020-09-27 13:53:34
1310147496002359301,1310147496002359301,2020-09-27,11:21:19,@Porozumienie__ Przesłanie dla szefa  https://t.co/n4ylM1LUpC,pl,2020-09-27 11:21:19
1310129508624760832,1309805406538133504,2020-09-27,10:09:50,@Porozumienie__ @MarcinOciepa @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @KamilBortniczuk @MagdalenaSroka Zjednoczeni Bandyci i Nieudacznicy,pl,2020-09-27 10:09:50
1310128714798239745,1309805406538133504,2020-09-27,10:06:41,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Brawo ! Dawać Kaczyńskiego do rządu przynajmniej kiedyś będzie odpowiadał za te wymysły które czyni !  https://t.co/X21B7OVtjd,pl,2020-09-27 10:06:41
1310089095784390656,1309805406538133504,2020-09-27,07:29:15,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Polska jest Najważniejsza...,pl,2020-09-27 07:29:15
1309922060630667264,1309805406538133504,2020-09-26,20:25:31,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka I co z tego?,pl,2020-09-26 20:25:31
1309911225971732486,1309805406538133504,2020-09-26,19:42:27,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka *kiedy kolejny nóż w plecy?,pl,2020-09-26 19:42:27
1309906780076617728,1309805406538133504,2020-09-26,19:24:47,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Lauder i bankstera z NYC pozwolila podpisac czy w ogole wam przyslala to do podpisu?,pl,2020-09-26 19:24:47
1309901659699662848,1309805406538133504,2020-09-26,19:04:27,"@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Bardzo dobrze  że nastąpiło to porozumienie ,  Jarosław będzie czuwał nad całością  a opozycja  może się w du. ę pocałować   liczyła. bardzo na rozłam  na Prawicy  ale się przeliczyła",pl,2020-09-26 19:04:27
1309876876928839681,1309805406538133504,2020-09-26,17:25:58,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka wspolny start w wyborach ? JESTEM ZNIESMACZONY ! powinni sprawdzic sie w wyborach chociaz raz samodzielnie startujac ! te ugrupowania jeszcze nigdy samodzielnie nie przekroczyly progu wyborczego.,pl,2020-09-26 17:25:58
1309874013473247238,1309805406538133504,2020-09-26,17:14:35,@Porozumienie__ @Jacek_Hecht @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Czy zwykły zjadacz chleba może przeczytać treść porozumienia ?,pl,2020-09-26 17:14:35
1309852212793929728,1309805406538133504,2020-09-26,15:47:58,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Wykopać tego sprzedajnego gowina na zbity ryj!!!,pl,2020-09-26 15:47:58
1309841669441957891,1309805406538133504,2020-09-26,15:06:04,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka  https://t.co/2hheZSH4av,und,2020-09-26 15:06:04
1309840425105215488,1309805406538133504,2020-09-26,15:01:07,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Jak wywalicie Ardanowskiego to i tak więcej na Was nie zagłosuję.,pl,2020-09-26 15:01:07
1309839571773984776,1309805406538133504,2020-09-26,14:57:44,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Targowica,pl,2020-09-26 14:57:44
1309838043969458176,1309805406538133504,2020-09-26,14:51:39,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka na drzewo!,pl,2020-09-26 14:51:39
1309837951103311872,1309805406538133504,2020-09-26,14:51:17,"@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka umowa podpisana a pani Szyler uciekła, chyba za długo ta umowa nie przetrwa🤔",pl,2020-09-26 14:51:17
1309834582003515392,1309805406538133504,2020-09-26,14:37:54,"@Porozumienie__ @OsaMorska @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Żeby jeszcze Gowina wyrzucić z polityki,zanim znowu coś spieprzy.",pl,2020-09-26 14:37:54
1309834426034069512,1309805406538133504,2020-09-26,14:37:17,"@Porozumienie__ @MagdalenaSroka @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk Brawo PANIE PREZESIE...konsekwentnie, spokojnie i pragmatycznie .bo POLSKA JEST NAJWAŻNIEJSZA.",pl,2020-09-26 14:37:17
1309827229342404608,1309805406538133504,2020-09-26,14:08:41,"@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Gowin, ministrem rozwoju...buhahaha !!! Nieszczęście dla Polski.",pl,2020-09-26 14:08:41
1309823454846365696,1309805406538133504,2020-09-26,13:53:41,@Porozumienie__ @MarcinOciepa @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @KamilBortniczuk @MagdalenaSroka Starczy do następnej jesieni? 😉,pl,2020-09-26 13:53:41
1309820008235700224,1309805406538133504,2020-09-26,13:39:59,"@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Banda trojga, bo kaczor robi za dziewczynę 🖕",pl,2020-09-26 13:39:59
1309818494523977729,1309805406538133504,2020-09-26,13:33:59,@Porozumienie__ @kuleta_radek @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka ...tymczasowa🙄,pl,2020-09-26 13:33:59
1309810255375806464,1309805406538133504,2020-09-26,13:01:14,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Rodziny jak i klakierzy poupychani w SPP odetchnęli z ulgą.,pl,2020-09-26 13:01:14
1309809471573635078,1309805406538133504,2020-09-26,12:58:07,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Na tym zdjęciu słychać kwik wyginanego kręgosłupa.,pl,2020-09-26 12:58:07
1309806383114616834,1309805406538133504,2020-09-26,12:45:51,"@Porozumienie__ @JanGladysiak @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Był pogrzeb, teraz mamy stypę !!! @TOPTVPINFO @tvn24 @POLSATNEWS_EU",pl,2020-09-26 12:45:51
1309806010954022912,1309805406538133504,2020-09-26,12:44:22,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka 💪🇵🇱♥️,und,2020-09-26 12:44:22
1309805691092324354,1309805406538133504,2020-09-26,12:43:06,@Porozumienie__ @pisorgpl @SolidarnaPL @Jaroslaw_Gowin @ZiobroPL @PremierRP @MarcinOciepa @KamilBortniczuk @MagdalenaSroka Udało się uratować synekury. gratulujemy!,pl,2020-09-26 12:43:06
1309792317797281797,1308009366830882818,2020-09-26,11:49:57,"@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Ja . ""Muzyk zmięsza orkiestrę najlepiej dobraną , Jeśli grając stara się , żeby go słyszano.""",pl,2020-09-26 11:49:57
1309783867855908864,1309783867855908864,2020-09-26,11:16:23,@Porozumienie__ to zgrana i silna #DrużynaGowina!,und,2020-09-26 11:16:23
1309159412775387139,1304401299933466625,2020-09-24,17:55:01,@Porozumienie__ @Jaroslaw_Gowin @Mloda_Prawica @MarcinOciepa @PolskieRadio24 @PR24_pl @RadiowaTrojka @tvp_info @RepublikaTV @DorotaKania2 @FaktyTVN @PolsatNewsPL  https://t.co/WQ4sxVydhr,und,2020-09-24 17:55:01
1308668920803594241,1308009366830882818,2020-09-23,09:25:59,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl  https://t.co/fWCauOyFUU,und,2020-09-23 09:25:59
1308381182023827461,1308009366830882818,2020-09-22,14:22:36,"@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Wychował pan żmiję na własnej piersi Emilewicz,już gra jak PIS, dla niej liczy się tylko kasa, należy usunąć zło z partii",pl,2020-09-22 14:22:36
1308140059804282880,1308009366830882818,2020-09-21,22:24:28,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl PAN GOWIN  SIEJE  TYLKO ZAMIESZANIE POWINIEN  ODEJŚĆ !!!!!,pl,2020-09-21 22:24:28
1308100145909817345,1308009366830882818,2020-09-21,19:45:52,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl SĄ  CHETNI Z  OPOZYCJI WAS ZASTĄPIĆ  !!!!!!!,pl,2020-09-21 19:45:52
1308067896418013184,1308009366830882818,2020-09-21,17:37:43,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl wy porozumienie popatrzcie jak peowcy bronia swoich nawet zlodzieilapowkarzy   z wyrokami jak zdanowska  a wy sie kurwaklocicie zamiast popierac  pis wezcie sie leczcie startowaliscie zlist pis  wiec teraz sie nie  plujcie,pl,2020-09-21 17:37:43
1308059141701865472,1308009366830882818,2020-09-21,17:02:56,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Kuriozalny wpis.,pl,2020-09-21 17:02:56
1308020177603305472,1308009366830882818,2020-09-21,14:28:06,"@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Kasa, kasa, kasa. Jesteście tam nie dla Polski a dla kasy i stołków. Nawet Terlecki to powiedział. Jesteście obrzydliwi. Wrócicie do Kaczora na kolanach. Wszyscy, i bez znaczenia czy jako Porozumienie czy zwykłe kaczki bo szkoda kasy. Tfu.",pl,2020-09-21 14:28:06
1308016779608944641,1308009366830882818,2020-09-21,14:14:36,"@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Członkowie Porozumienia zasiadają w rządzie? Zdaje się, że wicepremier Emilewicz już jedną nogą w innej partii...",pl,2020-09-21 14:14:36
1308010393055395840,1308009366830882818,2020-09-21,13:49:14,@Porozumienie__ @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Ale my zwykli Polacy uważamy ze pan Gowin powinien odejść.,pl,2020-09-21 13:49:14
1308010226097033216,1308009366830882818,2020-09-21,13:48:34,"@Porozumienie__ @JanStrzezek @Jaroslaw_Gowin @se_pl @SolidarnaPL @MarcinOciepa @JEmilewicz @KamilBortniczuk @MagdalenaSroka @PatrykJaki @ZiobroPL @JanKanthak @pisorgpl Zgoda, ale niech każdy zna swoje miejsce w szeregu. Szczególnie w shock-testach.",pl,2020-09-21 13:48:34
1307240122832818177,1307240122832818177,2020-09-19,10:48:27,@Porozumienie__  to piąta kolumna Koalicji Obywatelskiej,pl,2020-09-19 10:48:27
1307224542360801280,1307003729934266368,2020-09-19,09:46:32,@Porozumienie__ @MagdalenaSroka @KamilBortniczuk @MarcinOciepa @Jaroslaw_Gowin @michalwypij @IwonaMichalek @Stan_Bukowiec @GutMostowy @Cieslak_Mich 🤗❤,und,2020-09-19 09:46:32
