id,conversation_id,date,time,tweet,language,timestamp
1318173575786995713,1318172760112234497,2020-10-19,14:54:05,@pisorgpl @MorawieckiM Jakiś nowy handlarz oscypkami czy ten sam?,pl,2020-10-19 14:54:05
1318173522368352256,1318172760112234497,2020-10-19,14:53:52,"@pisorgpl @MorawieckiM Można wiedzieć jaki to sprzęt i do których szpitali pójdzie, ilościowo?  Czy owe szpitale mają wystarczający personel by ten sprzęt obsłużyć?",pl,2020-10-19 14:53:52
1318173480924418048,1318172760112234497,2020-10-19,14:53:42,@pisorgpl @MorawieckiM Tylko kto to będzie obsługiwał?,pl,2020-10-19 14:53:42
1318173437630816256,1318173011128782848,2020-10-19,14:53:32,"@pisorgpl @MorawieckiM A to te magazyny mieliście na myśli mówiąc o obsłudze respiratorów ""niech jadą""? Czy obsługę przywieziecie z jakiegoś innego miejsca?",pl,2020-10-19 14:53:32
1318173414549561344,1318148155985268737,2020-10-19,14:53:27,@pisorgpl @MZ_GOV_PL @a_niedzielski Prawo i skurwysyństwo  Sami zdecydowaliście o waszym końcu,pl,2020-10-19 14:53:27
1318173349122592769,1318173011128782848,2020-10-19,14:53:11,"@pisorgpl @MorawieckiM Jak w szpitalach brakuje, a brakuje, to co nam z tego, że rzekomo trzymane są w magazynach??",pl,2020-10-19 14:53:11
1318173136060338177,1318172760112234497,2020-10-19,14:52:20,"@pisorgpl @MorawieckiM To gdzie są respiratory, kłamco?",pl,2020-10-19 14:52:20
1318173081014358017,1318172760112234497,2020-10-19,14:52:07,@pisorgpl @MorawieckiM A wiadomo kiedy pierwsza partia dotrze ? I czy od handlarza bronią znów nie są,pl,2020-10-19 14:52:07
1318172960935546880,1318172760112234497,2020-10-19,14:51:39,@pisorgpl @MorawieckiM Lewe respiratory od handlarza bronią?,pl,2020-10-19 14:51:39
1318172940702199808,1318172760112234497,2020-10-19,14:51:34,"@pisorgpl @MorawieckiM Od handlarza czym, tym razem?",pl,2020-10-19 14:51:34
1318172813572952069,1318172760112234497,2020-10-19,14:51:03,@pisorgpl @MorawieckiM 👍,und,2020-10-19 14:51:03
1318172498220011526,1318171993922031617,2020-10-19,14:49:48,@pisorgpl @PolskieRadio24 @KacperPlazynski @tvp_info @KrzysztofLipiec @RadiowaJedynka @LatosTomasz @michaldworczyk @MosinskiJan @Marek_Pek @tvn24 Czy PiS jest przygotowany do pogrzebów masowych ofiar polityki Kaczyńskiego ⁉️  https://t.co/mix260YMin,pl,2020-10-19 14:49:48
1318171785997783045,1318171785997783045,2020-10-19,14:46:58,@pisorgpl realizuje program Kononowicza,pl,2020-10-19 14:46:58
1318171387148849152,1318148862851321856,2020-10-19,14:45:23,@pisorgpl @MZ_GOV_PL @a_niedzielski Nie ma wirusa przecież 🤷‍♀️,pl,2020-10-19 14:45:23
1318170913528053763,1318162288965242881,2020-10-19,14:43:30,"@pisorgpl @PiotrGlinski ale który resort pan G. będzie reprezentował? I w ogóle czego dotyczyć będzie? Bo to nie totolotek, że każdy czeka z wypiekami na twarzy i losem w ręku na losowanie. Losie...",pl,2020-10-19 14:43:30
1318169601897865216,1318065724347338752,2020-10-19,14:38:18,@pisorgpl @PiotrMuller @tvp_info Najwyraźniej chcą pomóc najbardziej jednej branży @izba_lek_wet  wprowadzając poprawkę do ustawy #PiatkaDlaZwierzat dającej MONOPOL na prowadzenie bazy zaczipowanych zwierząt @PolsatNewsPL @AndrzejDuda,pl,2020-10-19 14:38:18
1318167584454414338,1318148289745854465,2020-10-19,14:30:17,"@pisorgpl @MZ_GOV_PL @a_niedzielski To nie wy, tylko OPOZYCJA ten pomysł miała!!!! Nawet pomysły kradniecie!",pl,2020-10-19 14:30:17
1318167560660156419,1318167560660156419,2020-10-19,14:30:11,@pisorgpl kłamał? Niemożliwe...,pl,2020-10-19 14:30:11
1318167511532212227,1318162288965242881,2020-10-19,14:29:59,"@pisorgpl @PiotrGlinski Uuuu. Będzie grubo:) Władza powie NIE rozpasaniu i warcholstwu. ""parówkowym skrytożercom mówimy NIE"".",pl,2020-10-19 14:29:59
1318167495069585408,1318167495069585408,2020-10-19,14:29:55,@pisorgpl,und,2020-10-19 14:29:55
1318167336424230912,1318149295883898881,2020-10-19,14:29:18,@pisorgpl @MZ_GOV_PL @a_niedzielski nie wszyscy się angażują???,pl,2020-10-19 14:29:18
1318167289171070976,1318148155985268737,2020-10-19,14:29:06,@pisorgpl @MZ_GOV_PL @a_niedzielski Ten człowiek jest obłąkany i przez to niebezpieczny,pl,2020-10-19 14:29:06
1318166764333764610,1318105503994728448,2020-10-19,14:27:01,"@pisorgpl @MorawieckiM Wy naprawdę myślicie, że wszyscy sprawni intelektualnie obywatele w komplecie opuścili już ten kraj. 😂",pl,2020-10-19 14:27:01
1318166716250267649,645904993959190529,2020-10-19,14:26:50,@pisorgpl @BeataSzydlo  https://t.co/ln09kv6whg,und,2020-10-19 14:26:50
1318166439921111042,1318162288965242881,2020-10-19,14:25:44,"@pisorgpl @PiotrGlinski Obejrzę tylko wtedy kiedy oświadczy, że jest idiotą!",pl,2020-10-19 14:25:44
1318166327866105856,1318162288965242881,2020-10-19,14:25:17,@pisorgpl @PiotrGlinski koniec bredni o sukcesach rządu,pl,2020-10-19 14:25:17
1318165847744122882,1318162288965242881,2020-10-19,14:23:23,@pisorgpl @PiotrGlinski Musielibyście nieźle mi dopłacać za oglądanie waszych twarzy.,pl,2020-10-19 14:23:23
1318165640386052098,1318147552647303169,2020-10-19,14:22:33,@pisorgpl @MZ_GOV_PL @a_niedzielski . Uja macie a nie pakiet rozwiąń.,pl,2020-10-19 14:22:33
1318165308641808384,1318162288965242881,2020-10-19,14:21:14,@pisorgpl @PiotrGlinski Będzie kupował #Wawel od spadkobierców czy może coś bardziej intratnego ⁉️,pl,2020-10-19 14:21:14
1318165238454325250,1318105503994728448,2020-10-19,14:20:57,@pisorgpl @MorawieckiM ale pozer masakra,pl,2020-10-19 14:20:57
1318163861560766480,1318162288965242881,2020-10-19,14:15:29,@pisorgpl @PiotrGlinski Przecież już ma żonę.,pl,2020-10-19 14:15:29
1318163764441718784,1318148155985268737,2020-10-19,14:15:06,@pisorgpl @MZ_GOV_PL @a_niedzielski A kiedy lasy zamkniecie?,pl,2020-10-19 14:15:06
1318163520018632706,1318148155985268737,2020-10-19,14:14:08,@pisorgpl @MZ_GOV_PL @a_niedzielski  https://t.co/Q5BWqFbMR4,und,2020-10-19 14:14:08
1318163397549215745,1318162288965242881,2020-10-19,14:13:38,@pisorgpl @PiotrGlinski Komu się oświadcza?,pl,2020-10-19 14:13:38
1318163257652350978,1318149295883898881,2020-10-19,14:13:05,"@pisorgpl @MZ_GOV_PL @a_niedzielski No to szczyt hipokryzji po wypowiedziach @SasinJacek , trochę umiaru jeżeli brak przyzwoitości @Prezes_Fabryki @T_Stanislawski @lis_tomasz @LewitujacyUmysl",pl,2020-10-19 14:13:05
1318163013401280518,1318148862851321856,2020-10-19,14:12:07,@pisorgpl @MZ_GOV_PL @a_niedzielski Kaczynski kilka dni temu  https://t.co/mKR8vQVFB3,pl,2020-10-19 14:12:07
1318162825202774016,1318162288965242881,2020-10-19,14:11:22,@pisorgpl @PiotrGlinski Zajęty jestem,pl,2020-10-19 14:11:22
1318162473896337408,1318162288965242881,2020-10-19,14:09:58,@pisorgpl @PiotrGlinski  https://t.co/xm5CSaWrYV,und,2020-10-19 14:09:58
1318162471614644225,1318162288965242881,2020-10-19,14:09:58,@pisorgpl @PiotrGlinski Ojej. Też miał kontakt z prezesem?,pl,2020-10-19 14:09:58
1318162464702451712,1318162288965242881,2020-10-19,14:09:56,@pisorgpl @PiotrGlinski Strata czasu.,pl,2020-10-19 14:09:56
1318162382657638400,1318064374666461184,2020-10-19,14:09:36,@pisorgpl @PiotrMuller @tvp_info Doprowadziliście kraj do katastrofy epidemicznej!!!,pl,2020-10-19 14:09:36
1318162352110505984,1318162352110505984,2020-10-19,14:09:29,"@pisorgpl, a gdzie się teraz podziewa Dżozefin Hrynkiewicz, która rechocząc, kazała lekarzom wyjeżdżać?",pl,2020-10-19 14:09:29
1318162264705425409,1318148155985268737,2020-10-19,14:09:08,"@pisorgpl @MZ_GOV_PL @a_niedzielski W z tego co się orientuję to latach 70tych był taki ""ładny"" pomysł, który dawał możliwość orzekania o chorobach psychicznych przez bezpiekę. Na wypadek gdyby komuś się ustrój nie podobał. To może teraz tak zrobić. To by zredukowało ilość protestów i ""wywrotowców"" bez masek...hmm?",pl,2020-10-19 14:09:08
1318161527988432896,1318161527988432896,2020-10-19,14:06:13,"@pisorgpl i @PolskaPolicja  takie zbydlęcenie to wasza wina, to jest wynik waszego przyzwolenia.",pl,2020-10-19 14:06:13
1318160996595343361,1318105503994728448,2020-10-19,14:04:06,@pisorgpl @MorawieckiM Ciekawe czy złoży kwiaty na symbolicznym pomniku ofiar #COVID19  który zapewne powstanie chyba że będzie poczta kwiatowa zza krat @Prezes_Fabryki @LewitujacyUmysl @sikorskiradek @T_Stanislawski,pl,2020-10-19 14:04:06
1318160714914254849,1318148155985268737,2020-10-19,14:02:59,"@pisorgpl @MZ_GOV_PL @a_niedzielski Tak jest, zakazać czarnkowi wstępu do szpitali i izolować go od ludzi...",pl,2020-10-19 14:02:59
1318160482155548675,1318148289745854465,2020-10-19,14:02:03,@pisorgpl @MZ_GOV_PL @a_niedzielski A czemu w okresie styczeń-marzec 2020 zlikwidowaliscie 2000 łóżek w szpitalach ?,pl,2020-10-19 14:02:03
1318160437708492800,1318148155985268737,2020-10-19,14:01:53,@pisorgpl @MZ_GOV_PL @a_niedzielski Maseczki zabijają  Wydychasz dwutlenek węgla i go wdychasz  Pamiętaj o tym  Nie maseczkom i to stanowcze,pl,2020-10-19 14:01:53
1318159877542469632,1318148862851321856,2020-10-19,13:59:39,@pisorgpl @MZ_GOV_PL @a_niedzielski Do dajcie przykład od góry. Powiedzcie @AndrzejDuda @MorawieckiM aby nosili maseczki!,pl,2020-10-19 13:59:39
1318159459953348608,1318148862851321856,2020-10-19,13:58:00,@pisorgpl @MZ_GOV_PL @a_niedzielski Temat zastępczy - zajmijcie się lepiej reformą sądownictwa ‼️,pl,2020-10-19 13:58:00
1318159422078750723,1318148289745854465,2020-10-19,13:57:51,"@pisorgpl @MZ_GOV_PL @a_niedzielski Brawo Wy ! A co maja zrobić z utraconymi przychodami, miejscami pracy, pacjentami....",pl,2020-10-19 13:57:51
1318159385659584513,1318105503994728448,2020-10-19,13:57:42,@pisorgpl @MorawieckiM Dla przypomnienia...  https://t.co/6OOPEFfp5q,pl,2020-10-19 13:57:42
1318159260971401217,1318159260971401217,2020-10-19,13:57:12,@pisorgpl,und,2020-10-19 13:57:12
1318158983350411264,1318148155985268737,2020-10-19,13:56:06,@pisorgpl @MZ_GOV_PL @a_niedzielski Chcecie restrykcji i dyktatury to do Chin tu to was jedynie na taczki i na bruk 😡,pl,2020-10-19 13:56:06
1318158228706951168,1318148862851321856,2020-10-19,13:53:06,@pisorgpl @MZ_GOV_PL @a_niedzielski Po co czekali na jesień i dzieciaki do szkoły posłali na sezon grypowy by mieć pretekst do testowania zniszczyli służbę zdrowia i ludzie sami chorują cudem inne choroby nie istnieją tylko coronapierdolec 🤮🤮🤮🤮🤮,pl,2020-10-19 13:53:06
1318157913387565056,1318064374666461184,2020-10-19,13:51:51,@pisorgpl @PiotrMuller @tvp_info A co robiliście od kwietnia ? Tak pytam bo mam coś o Polsce napisać....,pl,2020-10-19 13:51:51
1318157698098147329,1318148155985268737,2020-10-19,13:51:00,@pisorgpl @MZ_GOV_PL @a_niedzielski Pocałujcie mnie w dudę.,pl,2020-10-19 13:51:00
1318157004549033991,1318148862851321856,2020-10-19,13:48:14,"@pisorgpl @MZ_GOV_PL @a_niedzielski Njwiększe ryzyko to takie, że się wszystko wyda.",pl,2020-10-19 13:48:14
1318156818741329926,1318148862851321856,2020-10-19,13:47:30,@pisorgpl @MZ_GOV_PL @a_niedzielski A osoby noszące te szmaty szkodzą nie dość ze sobie to innym bo na tych szmatach jedna wielka wylęgarnia bakterii i wirusów sprzedaliście się i nas a teraz ciągniecie te farsę,pl,2020-10-19 13:47:30
1318156708024360960,1318147552647303169,2020-10-19,13:47:04,"@pisorgpl @MZ_GOV_PL @a_niedzielski Jeszcze więcej maseczek, więcej telewizji, więcej ograniczeń - kto tam jest u was prezesem? Kaczyński czy Kononowicz alias nie będzie niczego?",pl,2020-10-19 13:47:04
1318156707990822912,1318148155985268737,2020-10-19,13:47:04,"@pisorgpl @MZ_GOV_PL @a_niedzielski A ja przeciwnie. Zgodnie z duchem Sarmacji i Złotych Wolności apeluję, by je olewać.  Dlaczego? One nie powstrzymają COVID19 który nie jest tak śmiertelny jak wydawało się na początku roku. Co z chorymi na serce, raka, cukrzycę itd.itd.?",pl,2020-10-19 13:47:04
1318156694749401089,1318148862851321856,2020-10-19,13:47:00,"@pisorgpl @MZ_GOV_PL @a_niedzielski A w chinach 13 osob, cuda ludzie cuda jak za Tuska😂😂😂",pl,2020-10-19 13:47:00
1318156576977526784,1318148862851321856,2020-10-19,13:46:32,@pisorgpl @MZ_GOV_PL @a_niedzielski Kiedy zamkniecie morawieckiego?  https://t.co/wcuB3GEObX,pl,2020-10-19 13:46:32
1318156222584004609,1318156222584004609,2020-10-19,13:45:08,"@pisorgpl #kaczyński   Panie KACZYŃSKI  Pański reżim doprowadził Naród i Ojczyznę za skraj przepaści...  Do waszych Ofiar Smoleńska dochodzą dziś nowe, to Obywatele Rzeczypospolitej, którzy kochają swoją Ojczyznę!!!  mjr rez. pil. Arkadiusz SZCZĘSNY #PrawdaiHonorTu154M  https://t.co/yd207VaKn3",pl,2020-10-19 13:45:08
1318155591852957696,1318148862851321856,2020-10-19,13:42:37,@pisorgpl @MZ_GOV_PL @a_niedzielski Wypierdalaj bandyto.,pl,2020-10-19 13:42:37
1318155521711628288,1318147552647303169,2020-10-19,13:42:21,"@pisorgpl @MZ_GOV_PL @a_niedzielski Czy worki na ciała i trumny są już produkowane? I gdzie będzie zlokalizowany nowy cmentarz z masowymi grobami, może pan Horała się wypowie? Ma sporą łąkę na uboczu.",pl,2020-10-19 13:42:21
1318155233743208448,1318149295883898881,2020-10-19,13:41:12,@pisorgpl @MZ_GOV_PL @a_niedzielski A kiedy pan Sasin przeprosi  https://t.co/jnGrPvkZia,pl,2020-10-19 13:41:12
1318155167439663104,1318148862851321856,2020-10-19,13:40:56,@pisorgpl @MZ_GOV_PL @a_niedzielski  https://t.co/HdK2K4ehAS,und,2020-10-19 13:40:56
